StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_sue_AV_1,vB_mf_sue_AV_1,avoid_AV_1,Q149_First Click,Q149_Last Click,Q149_Page Submit,Q149_Click Count,vA_sue_AV_intv_1,vB_mf_sue_AV_intv_1,avoid_AV_intv_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_sue_1,vB_driver_sue_1,vB_mf_sue_1,avoid_1,Q163_First Click,Q163_Last Click,Q163_Page Submit,Q163_Click Count,vA_sue_intv_1,vB_sue_intv_1,vB_mf_sue_intv_1,avoid_intv_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,Q151_First Click,Q151_Last Click,Q151_Page Submit,Q151_Click Count,FL_4_DO,FL_92_DO,FL_98_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_AV_intv_DO,questions_2_AV_intv_DO,questions_1_DO,questions_2_DO,questions_1_intv_DO,questions_2_intv_DO
2024-06-03 18:17:31,2024-06-03 18:17:31,2,,100,0,1,2024-06-03 18:17:31,R_6hrJ3S1N7T7RLqS,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:31,2024-06-03 18:17:31,2,,100,0,1,2024-06-03 18:17:31,R_dcEwZ01Au8OYUUS,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:31,2024-06-03 18:17:31,2,,100,0,1,2024-06-03 18:17:31,R_82kMlzV0vTusgOG,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:32,2024-06-03 18:17:32,2,,100,0,1,2024-06-03 18:17:32,R_9nvztXG1x0XmdTw,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:32,2024-06-03 18:17:32,2,,100,0,1,2024-06-03 18:17:32,R_9zf7I8bToQyA4m2,,,,,,,test,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:32,2024-06-03 18:17:32,2,,100,0,1,2024-06-03 18:17:32,R_cTSShuJcgFzS2Jo,,,,,,,test,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:32,2024-06-03 18:17:32,2,,100,0,1,2024-06-03 18:17:32,R_881NYIA8aAZd5EW,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:32,2024-06-03 18:17:32,2,,100,0,1,2024-06-03 18:17:33,R_6WFMbIzQUPXBT5I,,,,,,,test,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:33,2024-06-03 18:17:33,2,,100,0,1,2024-06-03 18:17:33,R_bI4WGW7SmdJhjca,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:33,2024-06-03 18:17:33,2,,100,0,1,2024-06-03 18:17:33,R_3g8C1wyvILF7UmW,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:33,2024-06-03 18:17:33,2,,100,0,1,2024-06-03 18:17:33,R_8iwO7jaGranCg9U,,,,,,,test,,1,2,2,,,,,,,,,,,,,,,,,,,1.63,1.92,5.51,35,8.68,9.01,8.75,10,,,,,8.79,8.82,9.05,39,60,25,54,53,1,2,36,2,,Gravida amet mauris nonummy ante placerat duis nullam eleifend sagittis? Luctus potenti! Eget elit.,2,,,,,,FL_40,,FL_100,,,,,,,Q164|vB_sue_intv|vB_mf_sue_intv|vA_sue_intv,Q167|avoid_intv
2024-06-03 18:17:33,2024-06-03 18:17:34,2,,100,1,1,2024-06-03 18:17:34,R_3f9zMonKr36927Q,,,,,,,test,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:34,2024-06-03 18:17:34,2,,100,0,1,2024-06-03 18:17:34,R_bk3wLmsfnWwcfeC,,,,,,,test,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:34,2024-06-03 18:17:34,2,,100,0,1,2024-06-03 18:17:34,R_cUZZrDvZfZrtVtk,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:34,2024-06-03 18:17:34,2,,100,0,1,2024-06-03 18:17:34,R_9uZB0ewFkKBPc34,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:34,2024-06-03 18:17:34,2,,100,0,1,2024-06-03 18:17:35,R_4JyMDzc1MzLDsSa,,,,,,,test,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:35,2024-06-03 18:17:35,2,,100,0,1,2024-06-03 18:17:35,R_42hChR9EIi7ChSe,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:35,2024-06-03 18:17:35,2,,100,0,1,2024-06-03 18:17:35,R_6LRHOp1z0n1GT0G,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:35,2024-06-03 18:17:35,2,,100,0,1,2024-06-03 18:17:35,R_5dLxNDZhrkr1bQW,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:35,2024-06-03 18:17:36,2,,100,1,1,2024-06-03 18:17:36,R_b8fKwyUNSIKsrqK,,,,,,,test,,1,2,2,2.18,2.71,6.71,3,9.75,9.97,9.88,17,90,31,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,72,1,,Morbi lacus mattis vivamus wisi laoreet porttitor. Consectetuer lectus elementum.,1,,,,,,FL_39,FL_93,,Q116|vA_sue_AV|vB_mf_sue_AV,Q122|avoid_AV,,,,,,
2024-06-03 18:17:36,2024-06-03 18:17:36,2,,100,0,1,2024-06-03 18:17:36,R_elnzsilJviyKE8C,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:36,2024-06-03 18:17:36,2,,100,0,1,2024-06-03 18:17:36,R_0GOdqceKBdFYXxI,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:36,2024-06-03 18:17:36,2,,100,0,1,2024-06-03 18:17:36,R_55dQJ5dnTYiY15I,,,,,,,test,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:36,2024-06-03 18:17:36,2,,100,0,1,2024-06-03 18:17:37,R_74FFcVO2ollcJqm,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:37,2024-06-03 18:17:37,2,,100,0,1,2024-06-03 18:17:37,R_07YQIzd0GAno6Ue,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:37,2024-06-03 18:17:37,2,,100,0,1,2024-06-03 18:17:37,R_ezJGcfswdjvPmZg,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:37,2024-06-03 18:17:37,2,,100,0,1,2024-06-03 18:17:37,R_bCrrAGvB1CjiOgu,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:37,2024-06-03 18:17:37,2,,100,0,1,2024-06-03 18:17:37,R_emkbnaAWY3NkUiq,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:37,2024-06-03 18:17:37,2,,100,0,1,2024-06-03 18:17:38,R_0v6d9TEPuHp55u6,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:38,2024-06-03 18:17:38,2,,100,0,1,2024-06-03 18:17:38,R_5zKrDzgovSUwV02,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:38,2024-06-03 18:17:38,2,,100,0,1,2024-06-03 18:17:38,R_agwkvHrNd67vZFc,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:38,2024-06-03 18:17:38,2,,100,0,1,2024-06-03 18:17:38,R_bgyP16RbkSnorDo,,,,,,,test,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:38,2024-06-03 18:17:39,2,,100,1,1,2024-06-03 18:17:39,R_9ozbnhnnCQiANBI,,,,,,,test,,1,2,2,2.68,5.89,5.79,32,5.9,7.51,7.33,3,,,,2.74,5.96,2.95,24,65,29,65,,,,,,,,,,,,,,,,,,,,,2,2,90,1,,Praesent est auctor vestibulum leo! A tincidunt in luctus risus? Mauris tortor.,7,,,,,,FL_39,FL_94,,,,Q155|vA_sue_AV_intv|vB_mf_sue_AV_intv,Q158|avoid_AV_intv,,,,
2024-06-03 18:17:39,2024-06-03 18:17:39,2,,100,0,1,2024-06-03 18:17:39,R_cAX3q3tJeoK9VZA,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:39,2024-06-03 18:17:39,2,,100,0,1,2024-06-03 18:17:39,R_9uUCVWHpw0z4QNE,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:39,2024-06-03 18:17:39,2,,100,0,1,2024-06-03 18:17:40,R_brMcnAPGvEBLKxo,,,,,,,test,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:40,2024-06-03 18:17:40,2,,100,0,1,2024-06-03 18:17:40,R_bQmWwHikCFT0GAS,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:40,2024-06-03 18:17:40,2,,100,0,1,2024-06-03 18:17:40,R_4SH6jugYli1ZIr4,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:40,2024-06-03 18:17:40,2,,100,0,1,2024-06-03 18:17:40,R_5uoyXmU7JFDDq8S,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:40,2024-06-03 18:17:40,2,,100,0,1,2024-06-03 18:17:41,R_elmnOcy5xzcSdEi,,,,,,,test,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:41,2024-06-03 18:17:41,2,,100,0,1,2024-06-03 18:17:41,R_5dvJB6ED85usLjM,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:41,2024-06-03 18:17:41,2,,100,0,1,2024-06-03 18:17:41,R_3ldGPpIkxMGNQpM,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:41,2024-06-03 18:17:41,2,,100,0,1,2024-06-03 18:17:41,R_9vrE1trfsxSLM5E,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:41,2024-06-03 18:17:41,2,,100,0,1,2024-06-03 18:17:41,R_bmf8iG8RhNAYwRg,,,,,,,test,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:41,2024-06-03 18:17:41,2,,100,0,1,2024-06-03 18:17:42,R_9Y7wtLVCfVSoMTk,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:42,2024-06-03 18:17:42,2,,100,0,1,2024-06-03 18:17:42,R_0BTEpJUVMO3d6Ci,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:42,2024-06-03 18:17:42,2,,100,0,1,2024-06-03 18:17:42,R_dgJPsk2LlsHzgq2,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:42,2024-06-03 18:17:42,2,,100,0,1,2024-06-03 18:17:42,R_bKuU52Uk6shLmHc,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:42,2024-06-03 18:17:42,2,,100,0,1,2024-06-03 18:17:43,R_39voloy3mgE8XSC,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:43,2024-06-03 18:17:43,2,,100,0,1,2024-06-03 18:17:43,R_2hn6bnebY818JTg,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:43,2024-06-03 18:17:43,2,,100,0,1,2024-06-03 18:17:43,R_cVhp46zWaC3vadw,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:43,2024-06-03 18:17:43,2,,100,0,1,2024-06-03 18:17:43,R_a9soWI4axIrIsbY,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:43,2024-06-03 18:17:43,2,,100,0,1,2024-06-03 18:17:43,R_4ZVZqRAdSZP7Lq6,,,,,,,test,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:43,2024-06-03 18:17:44,2,,100,1,1,2024-06-03 18:17:44,R_8Ghi0hpeoUJXLIa,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:44,2024-06-03 18:17:44,2,,100,0,1,2024-06-03 18:17:44,R_3dWu9VETzPbHi7Q,,,,,,,test,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:44,2024-06-03 18:17:44,2,,100,0,1,2024-06-03 18:17:44,R_3K5Su3JZepSt3Fk,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:44,2024-06-03 18:17:44,2,,100,0,1,2024-06-03 18:17:44,R_9Ge2EyPl8PWDECa,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:44,2024-06-03 18:17:44,2,,100,0,1,2024-06-03 18:17:45,R_6y4aRTYaAsk4Z7w,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:45,2024-06-03 18:17:45,2,,100,0,1,2024-06-03 18:17:45,R_3UdOEAzZePMEY4u,,,,,,,test,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:45,2024-06-03 18:17:45,2,,100,0,1,2024-06-03 18:17:45,R_eXM7Knm3btjRoR8,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:45,2024-06-03 18:17:45,2,,100,0,1,2024-06-03 18:17:45,R_cvg1RjNRH28KwR0,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:45,2024-06-03 18:17:45,2,,100,0,1,2024-06-03 18:17:45,R_0TirZnvdONyBSE6,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:46,2024-06-03 18:17:46,2,,100,0,1,2024-06-03 18:17:46,R_7P1esIL3Xwn0PVs,,,,,,,test,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:46,2024-06-03 18:17:46,2,,100,0,1,2024-06-03 18:17:46,R_a3IHjTxLkixRCBM,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:46,2024-06-03 18:17:46,2,,100,0,1,2024-06-03 18:17:46,R_09d9kz5jSTpIp70,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:46,2024-06-03 18:17:46,2,,100,0,1,2024-06-03 18:17:46,R_bPjlshrxzCKL0Hk,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:46,2024-06-03 18:17:46,2,,100,0,1,2024-06-03 18:17:47,R_egGUyf1V8S8YN5c,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:47,2024-06-03 18:17:47,2,,100,0,1,2024-06-03 18:17:47,R_0OOzIRQXnNKB0PQ,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:47,2024-06-03 18:17:47,2,,100,0,1,2024-06-03 18:17:47,R_3qJ1vQoN7cgsRE2,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:47,2024-06-03 18:17:47,2,,100,0,1,2024-06-03 18:17:47,R_50iBygINPXod2GW,,,,,,,test,,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:47,2024-06-03 18:17:48,2,,100,1,1,2024-06-03 18:17:48,R_6ojE46Y2yoFZloq,,,,,,,test,,1,2,2,,,,,,,,,,,,,,,,,,,5.11,5.55,7.6,5,2.51,5.94,7.28,3,97,42,37,0,,,,,,,,,1,2,95,4,"Vel, curabitur faucibus. Vivamus natoque ante! Maecenas leo pharetra convallis faucibus ipsum. Dapibus.",Facilisis orci eget nulla accusamus iaculis orci ut mauris wisi? Placerat quis turpis! Praesent vel.,6,,,,,,FL_40,,FL_99,,,,,Q90|vA_sue|vB_driver_sue|vB_mf_sue,Q71|avoid,,
2024-06-03 18:17:48,2024-06-03 18:17:48,2,,100,0,1,2024-06-03 18:17:48,R_beaRWTviy6QVx6S,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:48,2024-06-03 18:17:48,2,,100,0,1,2024-06-03 18:17:48,R_aXast6Ee0ttzcpg,,,,,,,test,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:48,2024-06-03 18:17:48,2,,100,0,1,2024-06-03 18:17:48,R_8HvwELFbRomKuCa,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:49,2024-06-03 18:17:49,2,,100,0,1,2024-06-03 18:17:49,R_08Oqxko4MwfCIRw,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:49,2024-06-03 18:17:49,2,,100,0,1,2024-06-03 18:17:49,R_8HejVTZG9XCDJYy,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:49,2024-06-03 18:17:49,2,,100,0,1,2024-06-03 18:17:49,R_bJyfCs74r2UmqYC,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:49,2024-06-03 18:17:49,2,,100,0,1,2024-06-03 18:17:49,R_0Tf8ZAzWoFGF8Fw,,,,,,,test,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:49,2024-06-03 18:17:49,2,,100,0,1,2024-06-03 18:17:50,R_0kXNzyj3B6u54rk,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:50,2024-06-03 18:17:50,2,,100,0,1,2024-06-03 18:17:50,R_9FYd7uAIMZ6nXPo,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:50,2024-06-03 18:17:50,2,,100,0,1,2024-06-03 18:17:50,R_6P4xomuDYb69qfA,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:50,2024-06-03 18:17:50,2,,100,0,1,2024-06-03 18:17:51,R_9p4d3XoUpix9RZ4,,,,,,,test,,1,2,2,,,,,,,,,,,,,,,,,,,2.74,4.45,7.44,43,8.74,9.49,9.28,7,58,56,91,87,,,,,,,,,1,1,63,1,,"Dolor quam neque erat, odio consequat? Aenean cursus primis dapibus, blandit.",7,,,,,,FL_40,,FL_99,,,,,Q90|vB_driver_sue|vA_sue|vB_mf_sue,Q71|avoid,,
2024-06-03 18:17:51,2024-06-03 18:17:51,2,,100,0,1,2024-06-03 18:17:51,R_5gQDI9n04D1BE7c,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:51,2024-06-03 18:17:51,2,,100,0,1,2024-06-03 18:17:51,R_cBLbmOSYJJEOWF0,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:51,2024-06-03 18:17:51,2,,100,0,1,2024-06-03 18:17:51,R_9MMNnAm2auTnTgO,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:51,2024-06-03 18:17:51,2,,100,0,1,2024-06-03 18:17:51,R_86C08Zkx7ZhArie,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:52,2024-06-03 18:17:52,2,,100,0,1,2024-06-03 18:17:52,R_3LhwJ3mTntEAetE,,,,,,,test,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:52,2024-06-03 18:17:52,2,,100,0,1,2024-06-03 18:17:52,R_6tWoVbCOD3K7bxQ,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:52,2024-06-03 18:17:52,2,,100,0,1,2024-06-03 18:17:52,R_3BLMkCyrftaMBW6,,,,,,,test,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03 18:17:52,2024-06-03 18:17:52,2,,100,0,1,2024-06-03 18:17:52,R_dmWkncU4YhoPDx4,,,,,,,test,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
