StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_liab_AV_cnstr_1,vB_frm_liab_AV_cnstr_1,vA_cntrfctl_AV_cnstr_1,vB_cntrfctl_AV_cnstr_1,avoid_AV_cnstr_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_liab_cnstr_1,vB_drivr_liab_cnstr_1,vB_frm_liab_cnstr_1,vA_cntrfctl_cnstr_1,vB_cntrfctl_cnstr_1,avoid_cnstr_1,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,vA_liab_AV_1,vB_frm_liab_AV_1,vA_cntrfctl_AV_1,vB_cntrfctl_AV_1,avoid_AV_1,Q240_First Click,Q240_Last Click,Q240_Page Submit,Q240_Click Count,Q242_First Click,Q242_Last Click,Q242_Page Submit,Q242_Click Count,vA_liab_1,vB_drivr_liab_1,vB_frm_liab_1,vA_cntrfctl_1,vB_cntrfctl_1,avoid_1,comp1,comp_accident,ai_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,pol_affiliation_1,driving_ability_1,FL_4_DO,questions_1_AV_cnstr_DO,questions_2_AV_cnstr_DO,questions_1_cnstr_DO,questions_2_cnstr_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_DO,questions_2_DO,moderators_DO
2023-05-04 14:33:06,2023-05-04 14:37:27,0,23.113.228.173,100,261,1,2023-05-04 14:37:28,R_86oFgasYelOHsCR,,,,,33.9794,-118.2176,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,29.581,0,0,0,13.444,0,100,3,30,100,55,70,2,1,60,2,,38,4,,,,FL_58,,,,,,,Q243|vB_frm_liab|vA_liab|vB_drivr_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-04 14:35:57,2023-05-04 14:39:11,0,107.202.197.20,100,193,1,2023-05-04 14:39:11,R_8jhKaIpN4F7UhBT,,,,,38.5576,-90.4924,anonymous,EN,1,2,2,,,,,,,,,,,,,,11.018,22.559,30.513,3,0,0,11.437,0,100,0,1,85,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,20,1,,33,4,,,,FL_40,,,Q90|vA_liab_cnstr|vB_drivr_liab_cnstr|vB_frm_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-04 14:37:12,2023-05-04 14:39:52,0,71.95.119.173,100,160,1,2023-05-04 14:39:53,R_2cpUiXONAft32hZ,,,,,46.6039,-120.5058,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16.446,0,0,0,17.221,0,81,78,12,78,68,32,2,1,78,1,,32,4,,,,FL_58,,,,,,,Q243|vB_frm_liab|vA_liab|vB_drivr_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-04 14:39:26,2023-05-04 14:41:39,0,72.198.194.35,100,133,1,2023-05-04 14:41:40,R_21oFW1nNyK8eFrs,,,,,41.2884,-95.9972,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,12.426,0,0,0,11.046,0,0,100,5,8,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,20,2,,37,3,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vB_drivr_liab_cnstr|vA_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-04 14:40:33,2023-05-04 14:42:20,0,73.24.145.236,100,107,1,2023-05-04 14:42:21,R_28Y4Xd4GB20HHEz,,,,,32.2163,-110.9241,anonymous,EN,1,2,2,0,0,12.982,0,0,0,13.397,0,81,4,25,88,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,68,1,,32,4,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-04 14:36:30,2023-05-04 14:42:31,0,67.83.182.77,100,360,1,2023-05-04 14:42:31,R_1FK9KW2bLSLmGTi,,,,,40.6462,-73.9559,anonymous,EN,1,2,2,5.842,15.455,38.781,3,2.8,11.48,16.222,3,100,0,100,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,53,3,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-04 14:40:42,2023-05-04 14:43:18,0,47.33.59.254,100,156,1,2023-05-04 14:43:19,R_ANVDX8Lg0brwdoJ,,,,,39.4972,-119.7764,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14.889,0,0,0,10.843,0,100,4,100,4,10,,,,,,,,,,,,,,,1,1,58,1,,32,3,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-04 14:42:36,2023-05-04 14:44:54,0,24.131.4.125,100,138,1,2023-05-04 14:44:55,R_2xQ1BvjLVuT7voT,,,,,37.4928,-77.47,anonymous,EN,1,2,2,,,,,,,,,,,,,,3.771,17.611,18.602,3,13.394,13.394,13.803,1,100,4,27,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,36,2,,28,4,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vA_liab_cnstr|vB_drivr_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-04 14:43:48,2023-05-04 14:46:22,0,99.71.97.193,100,154,1,2023-05-04 14:46:23,R_2YIWqSPZd6HUkTW,,,,,43.067,-87.9682,anonymous,EN,1,2,2,0,0,18.832,0,0,0,11.918,0,100,0,100,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,,33,4,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-04 14:43:54,2023-05-04 14:46:26,0,68.131.3.204,100,151,1,2023-05-04 14:46:27,R_r0jFnBkqKGiZ9IZ,,,,,37.045,-76.4067,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.963,3.963,21.905,1,0,0,11.021,0,100,0,96,7,22,,,,,,,,,,,,,,,1,1,81,1,,31,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-04 14:41:49,2023-05-04 14:48:04,0,23.251.65.198,100,374,1,2023-05-04 14:48:05,R_2798NkPjmPGE9tT,,,,,34.998,-85.2406,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.641,20.057,20.496,2,0,0,12.587,0,79,60,82,71,59,,,,,,,,,,,,,,,1,1,81,1,,33,1,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-04 14:41:59,2023-05-04 14:48:37,0,206.74.221.233,100,397,1,2023-05-04 14:48:38,R_3gwwAWJzOesleJb,,,,,35.1962,-78.663,anonymous,EN,1,2,2,9.027,34.545,42.204,9,2.007,11.421,15.719,4,100,10,100,11,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,30,1,,47,3,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-04 14:45:29,2023-05-04 14:49:58,0,68.46.168.27,100,268,1,2023-05-04 14:49:59,R_2dt1m0cRSfhVcnu,,,,,42.8934,-85.7614,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25.004,0,0,0,11.256,0,4,77,0,38,98,100,2,2,9,2,,32,4,,,,FL_58,,,,,,,Q243|vA_liab|vB_drivr_liab|vB_frm_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-04 14:47:54,2023-05-04 14:50:40,0,97.86.114.109,100,166,1,2023-05-04 14:50:41,R_3mf8IdaQCGe4dMW,,,,,43.9001,-91.2276,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19.818,0,0,0,12.472,0,90,10,0,99,52,70,2,1,40,2,,28,4,,,,FL_58,,,,,,,Q243|vA_liab|vB_drivr_liab|vB_frm_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-04 14:47:14,2023-05-04 14:50:42,0,75.131.19.219,100,207,1,2023-05-04 14:50:43,R_2q92zrG3dLI6ZwZ,,,,,33.0216,-84.9574,anonymous,EN,1,2,2,,,,,,,,,,,,,,15.244,15.244,25.991,1,12.53,12.53,13.474,1,100,0,0,100,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,85,1,,32,3,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vA_liab_cnstr|vB_drivr_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-04 14:51:29,2023-05-04 14:57:05,0,70.190.128.28,100,335,1,2023-05-04 14:57:06,R_3g76o7ZYKfxUIX3,,,,,33.4475,-112.0866,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,37.329,0,0,0,11.692,0,75,100,100,80,40,,,,,,,,,,,,,,,1,1,35,1,,30,1,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-04 15:02:36,2023-05-04 15:04:37,0,73.90.7.163,100,121,1,2023-05-04 15:04:38,R_1l9u6Mf1qiSCCyF,,,,,38.6106,-121.2789,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,15.674,0,0,0,10.948,0,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,30,1,,33,4,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vB_frm_liab_cnstr|vA_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-04 15:00:17,2023-05-04 15:05:34,0,70.180.160.219,100,316,1,2023-05-04 15:05:35,R_3nIcmQxlMWXd5Tw,,,,,35.9978,-114.9592,anonymous,EN,1,2,2,0,0,15.126,0,0,0,85.897,0,94,10,94,22,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,18,1,,34,5,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-04 15:05:27,2023-05-04 15:05:52,0,174.100.2.235,100,25,1,2023-05-04 15:05:52,R_2P6fbA7jODtSFuE,,,,,42.0753,-80.0671,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-04 15:04:36,2023-05-04 15:07:10,0,47.146.74.51,100,153,1,2023-05-04 15:07:11,R_2Ecozqt8STkLy0C,,,,,34.4398,-119.7315,anonymous,EN,1,2,2,0,0,19.037,0,0,0,11.343,0,100,0,94,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,30,2,,29,6,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-04 15:04:09,2023-05-04 15:08:05,0,76.166.198.45,100,235,1,2023-05-04 15:08:05,R_2VsWxG6PM5s3yQ3,,,,,34.1082,-118.1569,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.767,19.767,43.213,1,0,0,50.914,0,0,100,100,50,82,,,,,,,,,,,,,,,1,1,0,2,,33,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-04 15:06:44,2023-05-04 15:08:30,0,24.101.244.19,100,105,1,2023-05-04 15:08:31,R_O6TXavnJoRpMCZP,,,,,40.8409,-79.8592,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14.547,0,0,0,10.614,0,100,0,0,100,0,0,2,1,14,2,,34,3,,,,FL_58,,,,,,,Q243|vA_liab|vB_drivr_liab|vB_frm_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-04 15:05:55,2023-05-04 15:08:32,0,174.100.2.235,100,156,1,2023-05-04 15:08:33,R_3Gq59vMqBf0NS43,,,,,42.0753,-80.0671,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.509,0,0,0,16.444,0,100,0,50,100,100,100,2,2,0,2,,32,4,,,,FL_58,,,,,,,Q243|vB_frm_liab|vA_liab|vB_drivr_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-04 15:01:57,2023-05-04 15:09:58,0,76.151.111.205,100,481,1,2023-05-04 15:09:59,R_3q7JH26Ls7YWaY8,,,,,39.3529,-76.5743,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,13.588,0,11.334,11.334,19.621,1,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,,42,3,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vB_frm_liab_cnstr|vA_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-04 16:04:55,2023-05-04 16:08:02,0,108.39.252.64,100,186,1,2023-05-04 16:08:03,R_1Klq2Ay1ilDTqMU,,,,,40.4339,-79.9996,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,22.768,0,0,0,12.499,0,100,0,0,100,70,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,80,2,,39,5,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vA_liab_cnstr|vB_drivr_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 09:05:46,2023-05-05 09:06:02,0,71.66.6.202,100,16,1,2023-05-05 09:06:03,R_2rZxuhjXrDV5cJn,,,,,40.0752,-80.7747,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-05 09:04:44,2023-05-05 09:06:54,0,173.171.137.189,100,130,1,2023-05-05 09:06:55,R_2xQP6KYe57xKVYC,,,,,29.2866,-81.0869,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13.102,0,10.877,10.877,11.223,1,100,70,100,100,100,,,,,,,,,,,,,,,1,1,20,1,,31,1,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-05 09:04:49,2023-05-05 09:07:12,0,71.90.89.172,100,142,1,2023-05-05 09:07:13,R_3spmhXPq87LXYZE,,,,,43.1899,-89.2185,anonymous,EN,1,2,2,0,0,11.901,0,0,0,10.693,0,100,92,100,80,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,58,2,,34,4,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 09:06:25,2023-05-05 09:07:55,0,69.243.38.135,100,90,1,2023-05-05 09:07:56,R_TdqiN0kKWaHtTrj,,,,,39.3408,-76.4078,anonymous,EN,1,2,2,0,0,12.787,0,0,0,11.175,0,100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,86,1,,27,1,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 09:05:52,2023-05-05 09:08:09,0,67.247.192.68,100,136,1,2023-05-05 09:08:10,R_1LRmrFIwkpS0bQz,,,,,46.6828,-68.0169,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19.059,0,0,0,17.123,0,76,84,82,72,77,77,2,1,79,2,,40,5,,,,FL_58,,,,,,,Q243|vA_liab|vB_frm_liab|vB_drivr_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-05 09:05:12,2023-05-05 09:08:13,0,173.173.215.88,100,180,1,2023-05-05 09:08:13,R_2tthrQT5Df2WpFJ,,,,,26.1813,-97.7483,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18.777,0,0,0,11.436,0,100,0,0,100,100,61,2,1,82,2,,34,3,,,,FL_58,,,,,,,Q243|vB_drivr_liab|vB_frm_liab|vA_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-05 09:06:19,2023-05-05 09:08:14,0,4.1.66.185,100,115,1,2023-05-05 09:08:15,R_1jPvumZC7sBnITI,,,,,39.1638,-84.4517,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,24.346,0,0,0,10.795,0,77,37,80,32,38,,,,,,,,,,,,,,,1,1,60,1,,46,3,,,,FL_54,,,,,Q231|vA_liab_AV|vB_frm_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-05 09:05:26,2023-05-05 09:08:17,0,75.84.212.217,100,171,1,2023-05-05 09:08:18,R_Rf5mLDAEebd5J05,,,,,33.7256,-117.9119,anonymous,EN,1,2,2,0,0,11.576,0,13.812,13.812,24.471,1,76,81,75,78,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,74,2,,32,5,,,,FL_39,Q116|vB_frm_liab_AV_cnstr|vA_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 09:06:06,2023-05-05 09:08:18,0,71.66.6.202,100,131,1,2023-05-05 09:08:18,R_3r1jhVgn7auu5XH,,,,,40.0752,-80.7747,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11.826,0,0,0,11.28,0,100,0,3,100,25,30,2,1,45,2,,51,4,,,,FL_58,,,,,,,Q243|vA_liab|vB_drivr_liab|vB_frm_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-05 09:05:34,2023-05-05 09:08:45,0,47.151.227.216,100,190,1,2023-05-05 09:08:46,R_2Pj5lHUATb5j3EF,,,,,34.4702,-117.1881,anonymous,EN,1,2,2,0,0,25.002,0,0,0,11.15,0,100,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,30,2,,35,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 09:08:17,2023-05-05 09:08:57,0,104.63.103.64,100,40,1,2023-05-05 09:08:57,R_1BQaLPC1vp45RCx,,,,,29.7646,-95.3657,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-05 09:06:34,2023-05-05 09:09:09,0,67.0.229.68,100,154,1,2023-05-05 09:09:10,R_22skiiv8zyGd6Uy,,,,,35.1131,-106.5781,anonymous,EN,1,2,2,1.301,3.724,21.306,2,0,0,11.888,0,100,0,100,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,40,1,,39,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 09:05:32,2023-05-05 09:09:37,0,76.245.249.212,100,245,1,2023-05-05 09:09:38,R_1InGYXJdGekYlNH,,,,,42.3667,-88.0925,anonymous,EN,1,2,2,,,,,,,,,,,,,,2.66,19.802,21.275,2,10.652,10.652,12.067,1,100,0,0,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,,37,3,,,,FL_40,,,Q90|vB_frm_liab_cnstr|vB_drivr_liab_cnstr|vA_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 09:07:23,2023-05-05 09:09:46,0,131.239.77.98,100,142,1,2023-05-05 09:09:47,R_2YbNcl8ck8qMxH0,,,,,42.1126,-75.9305,anonymous,EN,1,2,2,0,0,16.875,0,0,0,11.209,0,100,0,100,50,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,50,2,,52,4,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vB_cntrfctl_AV_cnstr|vA_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 09:05:17,2023-05-05 09:10:05,0,76.20.186.10,100,288,1,2023-05-05 09:10:06,R_uwRfqgVKchVnHJT,,,,,42.294,-83.3146,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14.35,0,0,0,15.53,0,68,69,64,75,63,,,,,,,,,,,,,,,1,2,63,2,,33,5,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-05 09:07:03,2023-05-05 09:10:05,0,146.166.62.160,100,182,1,2023-05-05 09:10:06,R_2tDzrrKfowJRaEi,,,,,42.5004,-105,anonymous,EN,1,2,2,0,0,27.924,0,0,0,19.91,0,100,6,100,74,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,2,,57,3,,,,FL_39,Q116|vA_liab_AV_cnstr|vB_frm_liab_AV_cnstr,Q122|vA_cntrfctl_AV_cnstr|vB_cntrfctl_AV_cnstr|avoid_AV_cnstr,,,,,,,
2023-05-05 09:06:13,2023-05-05 09:10:10,0,172.59.25.212,100,236,1,2023-05-05 09:10:11,R_0MVeXtC28uorYf7,,,,,41.4722,-81.745,anonymous,EN,1,2,2,,,,,,,,,,,,,,12.208,28.255,29.346,8,9.3,13.26,19.79,2,100,0,5,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,62,1,,43,4,,,,FL_40,,,Q90|vB_drivr_liab_cnstr|vB_frm_liab_cnstr|vA_liab_cnstr,Q71|vA_cntrfctl_cnstr|vB_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 09:06:21,2023-05-05 09:10:11,0,168.184.83.141,100,229,1,2023-05-05 09:10:12,R_1Ng0fqrx96RTeNT,,,,,28.5436,-81.3738,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22.227,0,0,0,11.101,0,100,70,100,100,80,,,,,,,,,,,,,,,1,1,0,2,,48,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
2023-05-05 09:06:30,2023-05-05 09:10:31,0,68.73.118.254,100,241,1,2023-05-05 09:10:32,R_3iKeewKx91Vd0Sp,,,,,35.7178,-78.8428,anonymous,EN,1,2,2,,,,,,,,,,,,,,0,0,22.6,0,0,0,13.456,0,100,0,71,100,50,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,60,2,,30,3,,,,FL_40,,,Q90|vA_liab_cnstr|vB_frm_liab_cnstr|vB_drivr_liab_cnstr,Q71|vB_cntrfctl_cnstr|vA_cntrfctl_cnstr|avoid_cnstr,,,,,
2023-05-05 09:06:12,2023-05-05 09:10:41,0,173.91.237.207,100,268,1,2023-05-05 09:10:42,R_1GK6nM62klezi0y,,,,,41.0522,-80.6041,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22.805,0,0,0,25.48,0,100,0,1,100,0,1,2,1,4,2,,43,4,,,,FL_58,,,,,,,Q243|vA_liab|vB_frm_liab|vB_drivr_liab,Q247|vA_cntrfctl|vB_cntrfctl|avoid,
2023-05-05 09:06:27,2023-05-05 09:10:41,0,67.243.10.47,100,254,1,2023-05-05 09:10:42,R_1dALeMo1R8yrTbB,,,,,40.5956,-74.0806,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23.592,0,0,0,27.376,0,92,73,64,69,82,76,1,1,76,1,,41,4,,,,FL_58,,,,,,,Q243|vA_liab|vB_drivr_liab|vB_frm_liab,Q247|vB_cntrfctl|vA_cntrfctl|avoid,
2023-05-05 09:07:36,2023-05-05 09:10:47,0,73.156.151.123,100,190,1,2023-05-05 09:10:47,R_1U4LiLz6lxRbxkd,,,,,25.9334,-81.6895,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,26.087,0,0,0,27.44,0,92,93,91,92,92,,,,,,,,,,,,,,,1,1,93,1,,34,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vA_cntrfctl_AV|vB_cntrfctl_AV|avoid_AV,,,
2023-05-05 09:08:39,2023-05-05 09:10:54,0,193.56.116.121,100,134,1,2023-05-05 09:10:55,R_3JgxAP7S0U0sLNy,,,,,33.7485,-84.3871,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19.333,0,0,0,10.979,0,57,29,63,43,45,,,,,,,,,,,,,,,1,1,47,1,,33,4,,,,FL_54,,,,,Q231|vB_frm_liab_AV|vA_liab_AV,Q234|vB_cntrfctl_AV|vA_cntrfctl_AV|avoid_AV,,,
